## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --BARCODE_TAG BX --INPUT results/05_mergeSamples/bam/21-01532.bam --OUTPUT results/06_markDuplicates/bam/21-01532.bam --METRICS_FILE results/06_markDuplicates/metrics/21-01532.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 15 14:58:35 ACDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	67941830	14451616	0	0	32977210	0	0.485374	44792606

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	17885466	17885466
2.0	1.219411	9423502	9423502
3.0	1.267552	4462309	4462309
4.0	1.278115	1820612	1820612
5.0	1.280432	689724	689724
6.0	1.280941	268037	268037
7.0	1.281052	119680	119680
8.0	1.281077	65737	65737
9.0	1.281082	42829	42829
10.0	1.281083	30783	30783
11.0	1.281084	23232	23232
12.0	1.281084	18094	18094
13.0	1.281084	14595	14595
14.0	1.281084	11934	11934
15.0	1.281084	9685	9685
16.0	1.281084	8208	8208
17.0	1.281084	7023	7023
18.0	1.281084	5944	5944
19.0	1.281084	5042	5042
20.0	1.281084	4447	4447
21.0	1.281084	4066	4066
22.0	1.281084	3454	3454
23.0	1.281084	3131	3131
24.0	1.281084	2755	2755
25.0	1.281084	2526	2526
26.0	1.281084	2272	2272
27.0	1.281084	1980	1980
28.0	1.281084	1778	1778
29.0	1.281084	1596	1596
30.0	1.281084	1485	1485
31.0	1.281084	1386	1386
32.0	1.281084	1267	1267
33.0	1.281084	1135	1135
34.0	1.281084	1006	1006
35.0	1.281084	965	965
36.0	1.281084	912	912
37.0	1.281084	849	849
38.0	1.281084	818	818
39.0	1.281084	676	676
40.0	1.281084	640	640
41.0	1.281084	599	599
42.0	1.281084	606	606
43.0	1.281084	557	557
44.0	1.281084	467	467
45.0	1.281084	500	500
46.0	1.281084	466	466
47.0	1.281084	420	420
48.0	1.281084	399	399
49.0	1.281084	349	349
50.0	1.281084	343	343
51.0	1.281084	341	341
52.0	1.281084	330	330
53.0	1.281084	282	282
54.0	1.281084	270	270
55.0	1.281084	257	257
56.0	1.281084	268	268
57.0	1.281084	222	222
58.0	1.281084	232	232
59.0	1.281084	204	204
60.0	1.281084	216	216
61.0	1.281084	191	191
62.0	1.281084	165	165
63.0	1.281084	196	196
64.0	1.281084	164	164
65.0	1.281084	179	179
66.0	1.281084	152	152
67.0	1.281084	163	163
68.0	1.281084	156	156
69.0	1.281084	134	134
70.0	1.281084	140	140
71.0	1.281084	109	109
72.0	1.281084	113	113
73.0	1.281084	99	99
74.0	1.281084	97	97
75.0	1.281084	114	114
76.0	1.281084	98	98
77.0	1.281084	96	96
78.0	1.281084	96	96
79.0	1.281084	86	86
80.0	1.281084	87	87
81.0	1.281084	85	85
82.0	1.281084	99	99
83.0	1.281084	77	77
84.0	1.281084	69	69
85.0	1.281084	90	90
86.0	1.281084	62	62
87.0	1.281084	83	83
88.0	1.281084	55	55
89.0	1.281084	70	70
90.0	1.281084	56	56
91.0	1.281084	52	52
92.0	1.281084	47	47
93.0	1.281084	60	60
94.0	1.281084	51	51
95.0	1.281084	50	50
96.0	1.281084	53	53
97.0	1.281084	52	52
98.0	1.281084	41	41
99.0	1.281084	42	42
100.0	1.281084	41	41
101.0	0	34	34
102.0	0	44	44
103.0	0	40	40
104.0	0	40	40
105.0	0	31	31
106.0	0	43	43
107.0	0	44	44
108.0	0	39	39
109.0	0	23	23
110.0	0	31	31
111.0	0	28	28
112.0	0	31	31
113.0	0	30	30
114.0	0	28	28
115.0	0	29	29
116.0	0	16	16
117.0	0	20	20
118.0	0	24	24
119.0	0	27	27
120.0	0	31	31
121.0	0	32	32
122.0	0	26	26
123.0	0	26	26
124.0	0	24	24
125.0	0	21	21
126.0	0	28	28
127.0	0	20	20
128.0	0	20	20
129.0	0	16	16
130.0	0	10	10
131.0	0	12	12
132.0	0	20	20
133.0	0	11	11
134.0	0	16	16
135.0	0	15	15
136.0	0	24	24
137.0	0	9	9
138.0	0	13	13
139.0	0	11	11
140.0	0	22	22
141.0	0	16	16
142.0	0	15	15
143.0	0	16	16
144.0	0	10	10
145.0	0	13	13
146.0	0	19	19
147.0	0	9	9
148.0	0	12	12
149.0	0	13	13
150.0	0	5	5
151.0	0	13	13
152.0	0	8	8
153.0	0	13	13
154.0	0	10	10
155.0	0	10	10
156.0	0	9	9
157.0	0	8	8
158.0	0	6	6
159.0	0	15	15
160.0	0	8	8
161.0	0	11	11
162.0	0	9	9
163.0	0	10	10
164.0	0	13	13
165.0	0	8	8
166.0	0	13	13
167.0	0	11	11
168.0	0	4	4
169.0	0	9	9
170.0	0	15	15
171.0	0	12	12
172.0	0	6	6
173.0	0	13	13
174.0	0	10	10
175.0	0	7	7
176.0	0	11	11
177.0	0	6	6
178.0	0	5	5
179.0	0	7	7
180.0	0	5	5
181.0	0	10	10
182.0	0	2	2
183.0	0	4	4
184.0	0	4	4
185.0	0	6	6
186.0	0	9	9
187.0	0	4	4
188.0	0	5	5
189.0	0	5	5
190.0	0	7	7
191.0	0	3	3
192.0	0	8	8
193.0	0	2	2
194.0	0	5	5
195.0	0	7	7
196.0	0	7	7
197.0	0	6	6
198.0	0	4	4
199.0	0	7	7
200.0	0	3	3
201.0	0	7	7
202.0	0	2	2
203.0	0	2	2
204.0	0	6	6
205.0	0	4	4
206.0	0	2	2
207.0	0	4	4
208.0	0	2	2
209.0	0	5	5
210.0	0	1	1
211.0	0	5	5
212.0	0	2	2
213.0	0	2	2
214.0	0	5	5
215.0	0	1	1
216.0	0	4	4
217.0	0	4	4
218.0	0	1	1
220.0	0	2	2
221.0	0	1	1
222.0	0	3	3
223.0	0	1	1
224.0	0	3	3
225.0	0	1	1
227.0	0	2	2
228.0	0	2	2
229.0	0	3	3
230.0	0	1	1
231.0	0	2	2
232.0	0	2	2
233.0	0	3	3
235.0	0	4	4
236.0	0	3	3
237.0	0	3	3
238.0	0	2	2
239.0	0	8	8
240.0	0	2	2
241.0	0	2	2
242.0	0	2	2
243.0	0	1	1
244.0	0	1	1
245.0	0	4	4
248.0	0	2	2
249.0	0	2	2
250.0	0	1	1
251.0	0	2	2
252.0	0	1	1
253.0	0	2	2
254.0	0	1	1
255.0	0	2	2
256.0	0	4	4
257.0	0	3	3
258.0	0	2	2
259.0	0	2	2
260.0	0	3	3
261.0	0	2	2
262.0	0	1	1
263.0	0	1	1
265.0	0	4	4
266.0	0	1	1
267.0	0	2	2
268.0	0	1	1
269.0	0	3	3
270.0	0	1	1
271.0	0	1	1
272.0	0	3	3
273.0	0	1	1
274.0	0	2	2
275.0	0	1	1
276.0	0	3	3
278.0	0	2	2
280.0	0	1	1
281.0	0	2	2
282.0	0	1	1
283.0	0	2	2
285.0	0	1	1
287.0	0	1	1
288.0	0	5	5
289.0	0	2	2
292.0	0	1	1
296.0	0	1	1
297.0	0	1	1
299.0	0	3	3
301.0	0	1	1
302.0	0	1	1
304.0	0	1	1
308.0	0	1	1
312.0	0	3	3
314.0	0	2	2
315.0	0	1	1
316.0	0	1	1
318.0	0	1	1
319.0	0	1	1
320.0	0	1	1
321.0	0	1	1
322.0	0	1	1
323.0	0	2	2
324.0	0	1	1
326.0	0	1	1
327.0	0	1	1
328.0	0	1	1
332.0	0	2	2
335.0	0	1	1
337.0	0	1	1
339.0	0	1	1
341.0	0	1	1
342.0	0	1	1
346.0	0	2	2
348.0	0	1	1
349.0	0	1	1
350.0	0	1	1
355.0	0	2	2
356.0	0	1	1
358.0	0	1	1
360.0	0	1	1
361.0	0	1	1
364.0	0	1	1
368.0	0	2	2
370.0	0	1	1
371.0	0	2	2
372.0	0	1	1
374.0	0	2	2
377.0	0	1	1
385.0	0	1	1
386.0	0	2	2
388.0	0	1	1
389.0	0	1	1
392.0	0	1	1
395.0	0	1	1
396.0	0	1	1
399.0	0	2	2
402.0	0	2	2
406.0	0	1	1
410.0	0	1	1
416.0	0	1	1
417.0	0	1	1
418.0	0	1	1
422.0	0	1	1
423.0	0	1	1
425.0	0	2	2
429.0	0	1	1
430.0	0	1	1
432.0	0	1	1
434.0	0	1	1
435.0	0	1	1
436.0	0	1	1
437.0	0	1	1
445.0	0	1	1
447.0	0	1	1
449.0	0	1	1
456.0	0	1	1
459.0	0	1	1
462.0	0	1	1
468.0	0	1	1
471.0	0	1	1
472.0	0	1	1
474.0	0	1	1
498.0	0	1	1
502.0	0	1	1
503.0	0	1	1
510.0	0	2	2
520.0	0	1	1
534.0	0	1	1
547.0	0	1	1
550.0	0	1	1
582.0	0	1	1
584.0	0	1	1
585.0	0	1	1
599.0	0	1	1
608.0	0	1	1
632.0	0	1	1
651.0	0	1	1
669.0	0	1	1
699.0	0	1	1
714.0	0	1	1
757.0	0	1	1
826.0	0	1	1
864.0	0	1	1
906.0	0	1	1
908.0	0	1	1
1362.0	0	1	1
1381.0	0	1	1
1469.0	0	1	1
1750.0	0	1	1
1887.0	0	1	1
2362.0	0	1	1

