# This file was produced by samtools stats (1.11+htslib-1.11) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -d results/07_splitNCigar/bam/21-01543.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	7347f2ca	ebdc5bf5	053cb769
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	170612013
SN	filtered sequences:	132038803
SN	sequences:	38573210
SN	is sorted:	1
SN	1st fragments:	19286605
SN	last fragments:	19286605
SN	reads mapped:	38573210
SN	reads mapped and paired:	38573210	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	38573210	# proper-pair bit set
SN	reads paired:	38573210	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	313552	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	13224226
SN	total length:	4120595599	# ignores clipping
SN	total first fragment length:	1857899559	# ignores clipping
SN	total last fragment length:	2262696040	# ignores clipping
SN	bases mapped:	4120595599	# ignores clipping
SN	bases mapped (cigar):	3685764536	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	0	# from NM fields
SN	error rate:	0.000000e+00	# mismatches / bases mapped (cigar)
SN	average length:	106
SN	average first fragment length:	96
SN	average last fragment length:	117
SN	maximum length:	122
SN	maximum first fragment length:	98
SN	maximum last fragment length:	122
SN	average quality:	34.5
SN	insert size average:	1565.0
SN	insert size standard deviation:	2202.3
SN	inward oriented pairs:	23864146
SN	outward oriented pairs:	2001695
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	11240	0	0	0	932	12545	16651	14835	14705	14277	14813	15401	15799	17041	19783	20611	24045	25000	30381	29516	48714	55713	63208	71881	89232	99635	114217	136142	158399	197228	220232	278367	336567	390331	457981	745160	1975512	10722106	2828405	0
FFQ	2	17	0	0	0	857	9934	12889	12187	12253	12383	13040	14591	14995	16935	20032	21358	25846	27446	32706	34114	54503	63637	72688	82956	101564	112585	128473	150146	174191	211449	235718	297241	368168	444784	531489	868512	2296221	9926765	2883932	0
FFQ	3	11586	0	0	0	884	9994	12438	11797	11789	12155	12855	14536	14958	17043	19915	21331	25927	27485	33246	33958	55178	64422	73098	82989	102403	113001	129222	150584	175956	213691	238490	299838	371517	446397	535572	874435	2269143	9666742	3132030	0
FFQ	4	7	0	0	0	857	10449	13144	12329	12529	12708	13492	15262	15736	17954	20632	22477	27209	28391	34593	35682	56582	66294	75483	85481	104119	115449	131801	153854	179569	218310	244379	305157	380330	455931	545944	891309	2298805	9539175	3145182	0
FFQ	5	12	0	0	0	905	11384	14297	13348	13417	13644	14699	16556	16561	18443	22224	23840	28876	29914	36337	37345	60065	69475	78223	89028	108212	118821	135880	159265	184790	224236	250964	311083	389727	464759	560732	910030	2316786	9470788	3071939	0
FFQ	6	16	0	0	0	1054	13316	16297	15295	15535	15612	16542	18108	18700	20620	24304	26383	31766	32517	39365	41112	63003	73602	82853	93740	113416	124068	141513	163868	190419	230544	257455	318000	396796	473496	574807	928848	2341506	9404011	2968118	0
FFQ	7	8	0	0	0	983	10879	13741	13055	13239	13372	14458	15750	16683	18342	22179	23538	28798	30280	36415	37281	59904	69674	78713	89196	108393	119143	135635	159213	184483	223578	250061	310682	386822	461049	555246	900863	2314251	9567117	3003581	0
FFQ	8	8	0	0	0	901	11490	14295	13522	13275	13469	14795	16076	16767	18394	22025	23670	28712	29899	36097	37556	60514	69784	79779	89914	109128	119930	137224	159940	186527	225629	251463	313246	391062	466170	559450	907813	2324178	9495826	3028077	0
FFQ	9	14	0	0	0	984	12347	15200	14078	14314	14207	15357	16946	17513	19710	23149	24817	30005	31159	37337	38588	61809	71418	80613	90660	111170	122546	138357	160740	187884	227730	254358	315426	393494	468193	564462	908327	2328587	9480382	2994724	0
FFQ	10	20	0	0	0	1185	14272	17425	16560	16588	16554	17682	19256	19939	22301	25627	27524	33277	34300	41241	42327	65993	75731	84885	95898	116697	126930	144573	167331	192828	233229	260077	322787	401975	480160	577694	930700	2358870	9337391	2946778	0
FFQ	11	23	0	0	0	888	12643	15350	14848	14447	15010	15745	17225	17973	20149	23611	25284	30813	31960	38324	39849	62976	72963	82667	92657	113250	124674	141498	164231	191488	231072	258976	320382	398857	475073	572567	921076	2336568	9398732	2992756	0
FFQ	12	20	0	0	0	962	12313	15307	14540	14421	14715	15548	17325	17971	19915	23454	25311	31058	31898	38253	39863	63261	73297	82418	92765	113241	123562	141206	163514	190799	230829	257553	318482	398837	475196	569550	920005	2336156	9395696	3007364	0
FFQ	13	36	0	0	0	1172	13510	16594	15411	15306	15774	16417	18094	18786	20637	24421	26266	31562	32484	39030	40673	63651	73617	83165	93593	113486	124157	142107	164797	190663	231247	257492	320117	398864	473987	571087	917931	2341297	9372847	3006327	0
FFQ	14	43	0	0	0	1071	13289	15976	15321	15133	15735	16396	18086	18737	20631	24279	26573	31796	33040	39484	40742	64641	74216	83700	94104	114641	124860	142853	164892	192371	232564	259008	321883	400583	476287	574344	922909	2339290	9353790	3003337	0
FFQ	15	34	0	0	0	1019	13234	16367	15503	15638	16040	16590	18404	18958	20973	24727	26865	32392	33395	40360	41261	64553	75116	84723	95353	115586	126345	143522	166040	193732	233228	260802	323145	403061	478683	578207	928314	2340918	9323265	3000252	0
FFQ	16	40	0	0	0	1349	17735	22450	20987	20953	21122	22435	24609	25247	27888	32408	34731	41718	43083	51362	52334	63118	73557	82442	93127	112937	123594	141405	163481	190979	230404	258071	319400	398698	473486	571814	922077	2332488	9281838	2993238	0
FFQ	17	47	0	0	0	1468	18340	22654	21544	21353	21454	22844	24786	25454	28203	32828	35376	42393	43026	51430	52932	63417	73378	83459	93505	113927	125040	141834	164378	191052	231343	259223	320422	401090	475560	575472	923976	2333504	9254988	2994905	0
FFQ	18	10773	0	0	0	1487	18535	23468	21708	21863	21992	23120	25490	25962	28700	33393	35715	42999	43778	52029	52709	64324	74501	83935	94493	114543	124534	141620	165023	192361	231522	259431	320912	400916	477383	576894	927588	2332529	9233285	2987090	0
FFQ	19	62	0	0	0	1432	18235	22532	21522	21154	21544	22774	25047	25722	28488	33175	35474	42478	43605	51776	53333	63759	74372	83608	94308	113913	125019	142479	165198	192451	232150	260201	321807	401194	479181	577794	929430	2335776	9238579	2987033	0
FFQ	20	10768	0	0	0	1422	18451	23003	21715	21663	22140	23158	25334	26277	28757	33516	35654	42476	43643	52421	53258	64718	75177	84992	94442	115070	126215	143656	165900	193184	233674	261013	323871	402983	480031	579868	933374	2333948	9200805	2990028	0
FFQ	21	64	0	0	0	1505	18672	23290	21837	21621	22238	23339	25585	26118	29104	33844	36262	43464	44395	52739	53449	64610	75556	84534	95143	115010	126170	144401	166606	193425	233118	261400	323068	403302	479873	581104	933786	2339149	9210844	2977980	0
FFQ	22	52	0	0	0	1323	18811	23543	22099	22089	22339	23448	25764	26475	29151	34281	36515	44060	44492	53365	54550	65055	75672	85189	95425	117268	127089	144576	167569	194844	235095	263866	325457	407936	482807	585038	938623	2336595	9161934	2994210	0
FFQ	23	69	0	0	0	1419	18788	23179	22525	22223	22701	23597	26156	27055	29609	34409	37208	44195	45075	53438	54819	65568	75954	85622	96161	117005	127396	145365	167546	195315	235866	264405	325485	406687	483308	586922	939815	2336880	9152764	2992076	0
FFQ	24	73	0	0	0	1481	19188	23841	22709	22222	22933	23907	26216	26796	29830	34745	36713	44078	45346	53753	54869	66007	76441	86625	96345	117744	128171	145520	168225	195815	236500	265288	326232	408033	483756	588328	942377	2338605	9133642	2994251	0
FFQ	25	65	0	0	0	1430	19339	24211	22701	22805	23123	24138	26271	27267	30167	34869	37767	44798	45643	54149	55472	66579	77195	86554	96037	117778	128034	146491	168508	196004	236286	266520	326951	408262	485923	591588	946609	2338013	9115909	2993149	0
FFQ	26	79	0	0	0	1419	19878	24750	23058	23199	23553	24696	27148	27657	30649	35495	37768	44941	46239	55260	55920	67193	77868	87862	98019	118442	129655	147477	170604	198073	237843	267764	328860	411740	489735	593325	950164	2335954	9081831	2992487	0
FFQ	27	94	0	0	0	1538	19631	24827	23358	23108	23391	24936	27023	27536	30419	35572	37488	45660	46547	55700	56173	67421	78415	88193	98822	119265	129592	147931	171025	197650	239663	268629	329170	412177	489683	594521	952767	2338586	9081452	2978642	0
FFQ	28	69	0	0	0	1474	19804	24951	23589	23275	23710	24978	27131	27980	30820	36190	38510	45733	46650	56070	56387	68059	78151	88460	99719	119815	130118	148334	171675	199757	238703	269582	330783	414717	491532	597582	955318	2338082	9058246	2980651	0
FFQ	29	64	0	0	0	1493	20110	25150	23580	23440	24036	25238	27641	28353	31275	36384	39003	46216	46922	56304	56888	68852	79759	88710	100099	120814	131257	149997	172564	200539	240853	271200	331317	414789	493043	599595	959931	2340653	9033370	2977166	0
FFQ	30	53	0	0	0	1464	20239	25432	24220	23819	24142	25448	27875	28725	31504	37081	38945	47257	47755	56456	57880	69294	80277	90328	100267	122006	132233	149891	173529	201711	241323	272478	332704	417002	494425	603538	962915	2345253	9000658	2978478	0
FFQ	31	56	0	0	0	1492	20663	26298	24662	24406	24620	26182	28304	29101	32380	37807	39684	47543	48428	57469	58396	70138	80814	90734	101158	123165	133008	152184	174579	203314	243670	274366	335794	420950	497293	605328	968296	2338517	8971769	2974037	0
FFQ	32	77	0	0	0	1439	20763	25787	24351	24365	24645	26241	28138	29135	32450	37639	40134	48119	48479	57531	58387	70676	80987	91242	102228	123044	133211	151273	175191	202848	243816	274878	335429	420286	497061	608159	970592	2342691	8964290	2971023	0
FFQ	33	70	0	0	0	1465	20970	26394	25530	24943	25290	26470	28926	29838	32871	38309	40544	48365	49678	58623	59115	71257	82014	92223	103486	124384	134742	153521	176303	205135	245511	276397	337354	421870	500941	612556	974000	2340475	8923817	2973218	0
FFQ	34	82	0	0	0	1592	21279	26654	25204	25015	25301	26588	29499	29457	32548	38039	40869	48865	49559	58704	59581	71233	82123	92596	102790	124037	135179	152823	176023	205759	245602	276389	336669	422872	500516	612590	973953	2343452	8925038	2968125	0
FFQ	35	76	0	0	0	1458	21762	26757	25575	25158	25650	26546	29574	29858	33076	38370	40819	49027	49858	58591	59721	71544	82592	92509	103834	125283	134908	153609	177027	206754	245415	278095	337986	424318	502503	614422	978665	2342041	8904188	2969036	0
